Report generated on: 03-26-2023 15:58:36
"INTL.4701-34-TTO-BDOLPPP.A","        Trinidad and Tobago","33.92813"
"INTL.4701-34-TUN-BDOLPPP.A","        Tunisia","130.438"
"INTL.4701-34-TUR-BDOLPPP.A","        Turkiye","2335.559"
"INTL.4701-34-TKM-BDOLPPP.A","        Turkmenistan","83.97734"
"INTL.4701-34-TCA-BDOLPPP.A","        Turks and Caicos Islands","NA"
"INTL.4701-34-TUV-BDOLPPP.A","        Tuvalu","NA"
"INTL.4701-34-USIQ-BDOLPPP.A","        U.S. Pacific Islands","NA"
"INTL.4701-34-USOH-BDOLPPP.A","        U.S. Territories","NA"
"INTL.4701-34-VIR-BDOLPPP.A","        U.S. Virgin Islands","1.810358"
"INTL.4701-34-UGA-BDOLPPP.A","        Uganda","103.8273"
"INTL.4701-34-UKR-BDOLPPP.A","        Ukraine","487.6982"
"INTL.4701-34-ARE-BDOLPPP.A","        United Arab Emirates","654.9114"
"INTL.4701-34-GBR-BDOLPPP.A","        United Kingdom","3022.916"
"INTL.4701-34-USA-BDOLPPP.A","        United States","19928.97"
"INTL.4701-34-URY-BDOLPPP.A","        Uruguay","78.08117"
"INTL.4701-34-UZB-BDOLPPP.A","        Uzbekistan","257.5652"
"INTL.4701-34-VUT-BDOLPPP.A","        Vanuatu","0.7645641"
"INTL.4701-34-VEN-BDOLPPP.A","        Venezuela","191.325"
"INTL.4701-34-VNM-BDOLPPP.A","        Vietnam","908.7373"
"INTL.4701-34-WAK-BDOLPPP.A","        Wake Island","NA"
"INTL.4701-34-ESH-BDOLPPP.A","        Western Sahara","NA"
"INTL.4701-34-YEM-BDOLPPP.A","        Yemen","52.43262"
"INTL.4701-34-ZMB-BDOLPPP.A","        Zambia","61.7948"
"INTL.4701-34-ZWE-BDOLPPP.A","        Zimbabwe","37.55066"
