Report generated on: 03-22-2023 15:00:55
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.82-12-ATG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Argentina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-ARG-BKWH.A","        Nuclear (billion kWh)","2.223","2.675","1.776","3.23","4.292","5.434","5.383","6.141","4.845","4.787","7.03","7.695","6.745","7.315","7.823","7.07","6.92","7.45","7.125","6.745","5.985","6.541","5.39","7.03","7.313","6.37","7.153","6.722","6.85","7.59","6.691","5.894","5.903","5.7316","5.258","6.644077","7.820169","5.770611","6.514307","7.9694683","10.0644147","10.17"
"INTL.28-12-ARG-BKWH.A","        Fossil fuels (billion kWh)","22.222","21.338","20.423","19.904","19.175","17.719","20.922","22.364","29.585","30.522","20.91","25.022","27.555","28.061","25.479","31.02","36.825","34.01","37.536","48.629","50.05406","42.6384","39.33054","46.5629","56.96964","59.45594","63.818","71.263","76.17572","73.782","78.725","84.60376","91.8756","91.73084","92.40012","97.379183","100.338115","98.852402","98.0215904","89.9687632","91.118163","98.7360333"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-ARG-BKWH.A","            Hydroelectricity (billion kWh)","17.313","16.382","18.787","18.407","20.456","20.44","20.799","21.623","14.883","12.835","17.697","16.059","19.19","23.628","27.087","26.564","22.683","27.735","26.171","21.178","28.486","36.653","35.492","33.475","30.136","33.664","37.571","30.063","30.113","33.527","33.01947","31.03353","28.71198","32.51259","32.33241","31.93938","29.40498","31.45923","31.96215","27.33489","24.262","20.188"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-ARG-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-ARG-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ARG-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00007","0.00008","0.00009","0.0001","0.0001","0.0001","0.0001","0.002","0.008","0.015","0.016","0.014912","0.013917","0.016324","0.1075124","0.7918435","1.331154","2.1740163"
"INTL.37-12-ARG-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0.015","0.033","0.035","0.035","0.049","0.073","0.078","0.072","0.075","0.07","0.061","0.042","0.036","0.025","0.059","0.822","1.007","0.619","0.58861","0.543942","0.607149","1.4025364","4.9468974","9.3182096","12.8104789"
"INTL.38-12-ARG-BKWH.A","                Biomass and waste (billion kWh)","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.12","0.12","0.35","0.45","0.47","0.54","0.68","0.62","0.87","1","1.2","1.3","2.8","2.76","1.576","1.366","1.165","1.162","1.372","1.314","1.173","1.232","1.532","1.853","1.784","2.159","2.607","2.607"
"INTL.82-12-ARG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","-0.012","-0.05","-0.17","-0.234","-0.176","-0.155","-0.151","-0.195","-0.204","-0.103","-0.048","-0.11","-0.104","-0.185","-0.048","-0.017","-0.027","-0.02","-0.061","-0.185","-0.148","-0.358","-0.266","-0.173","-0.237","-0.134","-0.149","-0.152","-0.241","-0.239","-0.286","-0.197","-0.273","-0.196","-0.13906","-0.12"
"","Armenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-ARM-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","2.1","1.43","1.42","2.08","1.84","1.987","2.09","1.82","2.205","2.504","2.422","2.34783","2.266","2.29","2.287","2.357","2.124","2.168","2.266","2.571","2.195","2.411","1.898","2.029","2.552","1.85"
"INTL.28-12-ARM-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","5.602","1.882","2.015","3.138","2.179","2.85","2.88","2.293","2.53048","2.6226","1.48426","1.42974","1.72114","1.71832","1.38744","1.39966","1.4194","1.08476","1.35172","2.2466","3.19506","2.98262","3.09166","2.63294","2.42614","2.69968","3.17344","2.86418","2.97604","3.18138676"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-ARM-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","3.013","4.249","3.479","1.9","1.556","1.376","1.522","1.188","1.248","0.958","1.641","1.962","1.978","1.755","1.807","1.833975","1.77903","1.999","2.53","2.464","2.299","2.151","1.972","2.184","2.327","2.246","2.29482","2.34729","1.778","2.202"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-ARM-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-ARM-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ARM-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.003","0.019","0.061","0.137","0.09"
"INTL.37-12-ARM-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003","0.002","0.004","0.007","0.003","0.004","0.004","0.004","0.003","0.002","0.002","0.002","0.003","0.002","0.001"
"INTL.38-12-ARM-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-ARM-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Aruba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-ABW-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-ABW-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","0.274","0.299","0.308","0.334","0.318","0.319","0.321","0.499","0.53","0.579","0.603","0.635","0.686","0.694","0.73","0.76","0.775","0.791","0.813","0.855","0.854","0.88","0.859","0.869","0.784","0.769","0.731","0.742","0.732","0.746","0.76","0.785","0.759","0.773","0.733935339","0.7809072"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-ABW-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-ABW-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-ABW-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ABW-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0005","0.001","0.002","0.006","0.01","0.010712","0.010712","0.010712","0.010712","0.010712","0.010712"
"INTL.37-12-ABW-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.106","0.113","0.135","0.151","0.153","0.165","0.134","0.133","0.136","0.136","0.136","0.136"
"INTL.38-12-ABW-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0048","0","0","0","0","0"
"INTL.82-12-ABW-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-AUS-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-AUS-BKWH.A","        Fossil fuels (billion kWh)","74.538","78.934","83.193","85.971","91.686","97.054","101.933","108.543","117.095","124.164","131.785","132.303","135.249","137.882","141.812","147.688","151.84666","155.951","169.008","174.139","180.73756","193.73682","196.93376","195.11956","204.55246","195.7503","198.42084","208.64898","209.94806","216.28","212.014138","213.905512","206.632233","195.695324","205.342418","197.440256","207.429731","209.031696","207.4297315","196.1899926","186.7484347","175.3887625"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-AUS-BKWH.A","            Hydroelectricity (billion kWh)","12.814","13.935","13.461","12.011","11.975","13.529","14.372","13.463","13.41","14.311","14.006","15.663","15.194","16.483","16.192","15.726","15.619","16.733","15.636","16.509","16.196","16.397","15.718","16.127","15.886","15.156","15.767","14.196","11.79","11.684","13.502","16.694","13.979","18.116","18.338","13.324","15.021","16.037","15.804","15.602","14.764","14.76054"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-AUS-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000996","0.000996","0.000996","0.000996","0.000996","0.000996","0.000996","0.000996","0.000996","0.000996","0","0.000996","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-AUS-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-AUS-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0.0104","0.011","0.013","0.016","0.019","0.023","0.028","0.034","0.038","0.044","0.05","0.059","0.069","0.079","0.091","0.109","0.127","0.16","0.389","1.392","2.325","3.476","4.01","5.023","6.209","8.071","9.929","14.845","23.8531965","28.0352457"
"INTL.37-12-AUS-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.007","0.007","0.007","0.008","0.028","0.058","0.21","0.364","0.703","0.705","0.885","1.713","2.611","3.093","3.824","4.940909","6.787749","7.388844","9.543505","10.410671","11.452707","13.701359","13.271192","13.7013599","19.7175932","22.1986929","26.0872475"
"INTL.38-12-AUS-BKWH.A","                Biomass and waste (billion kWh)","0.4","0.4","0.5","0.4","0.4","0.4","0.4","0.4","0.7","0.8","0.75","0.77","0.67","0.67","0.67","0.72","0.93","0.97","1.03","1.13","1.13","1.35","1.58","1.62","1.86","3.83","3.91","3.95","4.596","2.815","2.777","2.102","3.043","3.152","3.511","3.608","3.722","3.501","3.518","3.496","3.352","2.784"
