Report generated on: 03-25-2023 22:46:56
"INTL.4415-2-CYM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0112546323"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CYM-QBTU.A","            Renewables and other (quad Btu)","0.000151385"
"","Central African Republic",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CAF-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-CAF-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-CAF-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0039821662"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CAF-QBTU.A","            Renewables and other (quad Btu)","0.00133575"
"","Chad",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-TCD-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-TCD-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-TCD-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0250431939"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-TCD-QBTU.A","            Renewables and other (quad Btu)","0.000169195"
"","Chile",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CHL-QBTU.A","        Coal (quad Btu)","0.27290106740892955"
"INTL.4413-2-CHL-QBTU.A","        Natural gas (quad Btu)","0.23688213374709036"
"INTL.4415-2-CHL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.72569699697703"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-CHL-QBTU.A","            Renewables and other (quad Btu)","0.33499801896601755"
"","China",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CHN-QBTU.A","        Coal (quad Btu)","91.36482829823228"
"INTL.4413-2-CHN-QBTU.A","        Natural gas (quad Btu)","11.2690804468"
"INTL.4415-2-CHN-QBTU.A","        Petroleum and other liquids (quad Btu)","27.905785676"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-CHN-QBTU.A","            Nuclear (quad Btu)","3.5684974"
